date,festival,kind,venue,tier,evidence,source_url
2013-08-19,Pavitrotsavam,same_day_report,unspecified,minor,PAVITHROTSAVAMS CONCLUDES ON A RELIGIOUS NOTE _ పూర్ణాహుతితో తిరుమలలో ఘనంగా ముగిసిన పవిత్రోత్సవాలు,https://news.tirumala.org/pavithrotsavams-concludes-on-a-religious-note-_-%e0%b0%aa%e0%b1%82%e0%b0%b0%e0%b1%8d%e0%b0%a3%e0%b0%be%e0%b0%b9%e0%b1%81%e0%b0%a4%e0%b0%bf%e0%b0%a4%e0%b1%8b-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81/
2013-09-19,Pavitrotsavam,same_day_report,other_temple,minor,THREE DAY ANNUAL PAVITHROTSAVAM IN SRI PADMAVATHI AMMAVARI TEMPLE CONCLUDES,https://news.tirumala.org/three-day-annual-pavithrotsavam-in-sri-padmavathi-ammavari-temple-concludes-_-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%aa%e0%b0%a6%e0%b1%8d%e0%b0%ae%e0%b0%be%e0%b0%b5%e0%b0%a4%e0%b0%bf-%e0%b0%85/
2013-10-02,Gandhi Jayanti,fixed_national_holiday,national,major,fixed calendar date,
2013-10-04,Srivari Annual Brahmotsavams,same_day_report,unspecified,major,ANKURARPANAM PERFORMED FOR ANNUAL BRAHMOTSAVAMS,https://news.tirumala.org/ankurarpanam-performed-for-annual-brahmotsavams/
2013-10-05,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,SRI VARI SALAKATLA BRAHMOTSAVAM BEGINS IN TIRUMALA ON OCT 5,https://news.tirumala.org/sri-vari-salakatla-brahmotsavam-begins-in-tirumala-on-oct-5/
2013-10-06,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,2nd DAY OF SALAKATLA BRAHMOTSAVAM-PROCESSION OF HAMSA VAHANAM ON OCT 6,https://news.tirumala.org/2nd-day-of-salakatla-brahmotsavam-procession-of-hamsa-vahanam-on-oct-6/
2013-10-07,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,3rd DAY OF SALAKATLA BRAHMOTSAVAM-MUTHYAPU PANDIRI VAHANAM ON OCT 7,https://news.tirumala.org/3rd-day-of-salakatla-brahmotsavam-muthyapu-pandiri-vahanam-on-oct-7/
2013-10-08,Brahmotsavams,announced_dates,tirumala,major,Procession of Umbrellas in connection with Sri Vari Brahmotsavam at Tirumala on Oct 8,https://news.tirumala.org/procession-of-umbrellas-in-connection-with-sri-vari-brahmotsavam-at-tirumala-on-oct-8/
2013-10-08,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,4th DAY OF SRIVARI SALAKATLA BRAHMOTSAVAM-SARVBHOOPALA VAHANAM ON OCT 8,https://news.tirumala.org/4th-day-of-srivari-salakatla-brahmotsavam-sarvbhoopala-vahanam-on-oct-8/
2013-10-09,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,5th DAY OF SALAKATLA BRAHMOTSAVAM-GARUDA VAHANAM ON OCT 9,https://news.tirumala.org/5th-day-of-salakatla-brahmotsavam-garuda-vahanam-on-oct-9/
2013-10-10,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,6th DAY OF SRIVARI SALAKATLA BRAHMOTSAVAM-GAJA VAHANAM ON OCT 10,https://news.tirumala.org/6th-day-of-srivari-salakatla-brahmotsavam-gaja-vahanam-on-oct-10/
2013-10-12,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,8th DAY OF SRIVARI SALAKATLA BRAHMOTSAVAM-ASWA VAHANAM ON OCT 12,https://news.tirumala.org/8th-day-of-srivari-salakatla-brahmotsavam-aswa-vahanam-on-oct-12/
2013-10-13,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,9th Day of Sri Vari Annual Brahmotsavam-CHAKRASNANAM ON OCT 13,https://news.tirumala.org/9th-day-of-sri-vari-annual-brahmotsavam-chakrasnanam-on-oct-13/
2013-10-19,Pavitrotsavam,same_day_report,other_temple,minor,PAVITHROTSAVAMS PERFORMED IN RISHIKESH TEMPLE,https://news.tirumala.org/pavithrotsavams-performed-in-rishikesh-temple/
2013-10-29,Pavitrotsavam,same_day_report,other_temple,minor,ANKURARPANAM FOR PAVITROTSAVAMS HELD AT SRINIVASA MANGAPURAM,https://news.tirumala.org/ankurarpanam-for-pavitrotsavams-held-at-srinivasa-mangapuram/
2013-10-30,Pavitrotsavam,same_day_report,other_temple,minor,PAVITROTSAVAMS COMMENCES IN SRINIVASA MANGAPURAM_ నవంబరు 3 నుండి 5వ తేదీ వరకు శ్రీనివాసమంగాపురంలోని శ్రీ కల్యాణ వేంకటేశ్వరస్వామివారి ఆలయంలో పవిత్రోత్స,https://news.tirumala.org/pavitrotsavams-commences-in-srinivasa-mangapuram/
2013-11-01,Pavitrotsavam,same_day_report,other_temple,minor,THREE DAY ANNUAL PAVITHROTSAVAM IN SRI KALYANA VENKATESWARA SWAMY TEMPLE CONCLUDES,https://news.tirumala.org/three-day-annual-pavithrotsavam-in-sri-kalyana-venkateswara-swamy-temple-concludes/
2013-11-03,Deepavali,same_day_report,tirumala,major,DEEPAVALI ASTHANAM PERFORMED WITH RELIGIOUS FERVOUR IN TIRUMALA TEMPLE,https://news.tirumala.org/deepavali-asthanam-performed-with-religious-fervour-in-tirumala-temple/
2013-11-13,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAM IN TTD SUB TEMPLE FROM NOV 13 TO 17,https://news.tirumala.org/teppotsavam-in-ttd-sub-temple-from-nov-13-to-17/
2013-11-14,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAM IN TTD SUB TEMPLE FROM NOV 13 TO 17,https://news.tirumala.org/teppotsavam-in-ttd-sub-temple-from-nov-13-to-17/
2013-11-15,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAM IN TTD SUB TEMPLE FROM NOV 13 TO 17,https://news.tirumala.org/teppotsavam-in-ttd-sub-temple-from-nov-13-to-17/
2013-11-16,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAM IN TTD SUB TEMPLE FROM NOV 13 TO 17,https://news.tirumala.org/teppotsavam-in-ttd-sub-temple-from-nov-13-to-17/
2013-11-17,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAM IN TTD SUB TEMPLE FROM NOV 13 TO 17,https://news.tirumala.org/teppotsavam-in-ttd-sub-temple-from-nov-13-to-17/
2013-11-29,Brahmotsavams,same_day_report,unspecified,major,SRI PADMVATHI AMMAVARI ANNUAL KARTHEEKA BRAHMOTSAVAM BEGINS,https://news.tirumala.org/sri-padmvathi-ammavari-annual-kartheeka-brahmotsavam-begins-2/
2013-12-03,Vasanthotsavam,same_day_report,other_temple,minor,VASANTHOTSAVAM PERFORMED TO GODDESS PADMAVATHI,https://news.tirumala.org/vasanthotsavam-performed-to-goddess-padmavathi/
2013-12-07,Brahmotsavams,same_day_report,unspecified,major,DHWAJAVAROHANAM MARKS SUCCESSFUL END OF KARTHIKA BRAHMOTSAVAMS,https://news.tirumala.org/dhwajavarohanam-marks-successful-end-of-karthika-brahmotsavams/
2013-12-13,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAM IN KAPILA TEERTHAM FROM DEC 13 TO 17,https://news.tirumala.org/teppotsavam-in-kapila-teertham-from-dec-13-to-17/
2013-12-14,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAM IN KAPILA TEERTHAM FROM DEC 13 TO 17,https://news.tirumala.org/teppotsavam-in-kapila-teertham-from-dec-13-to-17/
2013-12-15,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAM IN KAPILA TEERTHAM FROM DEC 13 TO 17,https://news.tirumala.org/teppotsavam-in-kapila-teertham-from-dec-13-to-17/
2013-12-16,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAM IN KAPILA TEERTHAM FROM DEC 13 TO 17,https://news.tirumala.org/teppotsavam-in-kapila-teertham-from-dec-13-to-17/
2013-12-17,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAM IN KAPILA TEERTHAM FROM DEC 13 TO 17,https://news.tirumala.org/teppotsavam-in-kapila-teertham-from-dec-13-to-17/
2013-12-25,Christmas,fixed_national_holiday,national,major,fixed calendar date,
2014-01-01,New Year's Day,fixed_national_holiday,national,major,fixed calendar date,
2014-01-07,Vaikunta Ekadasi,announced_dates,unspecified,major,VAIKUNTA EKADASI TICKETS TO BE ISSUED ON JAN 7,https://news.tirumala.org/vaikunta-ekadasi-tickets-to-be-issued-on-jan-7/
2014-01-26,Republic Day,fixed_national_holiday,national,major,fixed calendar date,
2014-02-08,Teppotsavam,same_day_report,other_temple,minor,FIVE DAY ANNUAL FLOAT FESTIVAL IN SRI GOVINDARAJA SWAMY BEGINS IN TIRUPATI,https://news.tirumala.org/five-day-annual-float-festival-in-sri-govindaraja-swamy-begins-in-tirupati/
2014-02-13,Teppotsavam,announced_dates,other_temple,minor,TEPPOTSAVAM IN SRI GOVINDARAJA SWAMY TEMPLE FROM FEB 13 TO 17,https://news.tirumala.org/teppotsavam-in-sri-govindaraja-swamy-temple-from-feb-13-to-17/
2014-02-14,Teppotsavam,announced_dates,other_temple,minor,TEPPOTSAVAM IN SRI GOVINDARAJA SWAMY TEMPLE FROM FEB 13 TO 17,https://news.tirumala.org/teppotsavam-in-sri-govindaraja-swamy-temple-from-feb-13-to-17/
2014-02-15,Teppotsavam,announced_dates,other_temple,minor,TEPPOTSAVAM IN SRI GOVINDARAJA SWAMY TEMPLE FROM FEB 13 TO 17,https://news.tirumala.org/teppotsavam-in-sri-govindaraja-swamy-temple-from-feb-13-to-17/
2014-02-16,Teppotsavam,announced_dates,other_temple,minor,TEPPOTSAVAM IN SRI GOVINDARAJA SWAMY TEMPLE FROM FEB 13 TO 17,https://news.tirumala.org/teppotsavam-in-sri-govindaraja-swamy-temple-from-feb-13-to-17/
2014-02-17,Teppotsavam,announced_dates,other_temple,minor,TEPPOTSAVAM IN SRI GOVINDARAJA SWAMY TEMPLE FROM FEB 13 TO 17,https://news.tirumala.org/teppotsavam-in-sri-govindaraja-swamy-temple-from-feb-13-to-17/
2014-02-18,Srivari Annual Brahmotsavams,same_day_report,other_temple,major,ANKURARPANAM PERFORMED FOR ANNUAL BRAHMOTSAVAMS IN SRINIVASA MANGAPURAM,https://news.tirumala.org/ankurarpanam-performed-for-annual-brahmotsavams-in-srinivasa-mangapuram/
2014-02-19,Srivari Annual Brahmotsavams,same_day_report,other_temple,major,ANNUAL BRAHMOTSAVAM OF SRI KALYANA VENKATESWARA SWAMY TEMPLE BEGINS,https://news.tirumala.org/annual-brahmotsavam-of-sri-kalyana-venkateswara-swamy-temple-begins/
2014-02-20,Srivari Annual Brahmotsavams,same_day_report,other_temple,major,ANNUAL BRAHMOTSAVAM IN SRI KAPILESWARA SWAMY TEMPLE BEGINS,https://news.tirumala.org/annual-brahmotsavam-in-sri-kapileswara-swamy-temple-begins/
2014-02-27,Brahmotsavams,same_day_report,unspecified,major,MANGAPURAM BRAHMOTSAVAMS CONCLUDES WITH CHAKRASNANA MAHOTSAVAM,https://news.tirumala.org/mangapuram-brahmotsavams-concludes-with-chakrasnana-mahotsavam/
2014-03-12,Teppotsavam,same_day_report,tirumala,minor,FIVE DAY SRI VARI ANNUAL FLOAT FESTIVAL BEGINS,https://news.tirumala.org/five-day-sri-vari-annual-float-festival-begins/
2014-03-16,Teppotsavam,same_day_report,tirumala,minor,FIVE DAY FLOAT FESTIVAL CONCLUDES ON A COLOURFUL NOTE IN TIRUMALA,https://news.tirumala.org/five-day-float-festival-concludes-on-a-colourful-note-in-tirumala/
2014-03-27,Srivari Annual Brahmotsavams,same_day_report,unspecified,major,ANKURARPANAM PERFORMED FOR ANNUAL BRAHMOTSAVAMS,https://news.tirumala.org/ankurarpanam-performed-for-annual-brahmotsavams-2/
2014-03-28,Brahmotsavams,same_day_report,other_temple,major,BRAHMOTSAVAMS OF LORD SRI VENKATA KODANDARAMA SWAMY TEMPLE AT TIRUPATI BEGINS,https://news.tirumala.org/brahmotsavams-of-lord-sri-venkata-kodandarama-swamy-temple-at-tirupati-begins/
2014-03-31,Ugadi,announced_dates,tirumala,major,UGADI ASTANAM IN TIRUMALA TEMPLE ON MARCH 31,https://news.tirumala.org/ugadi-astanam-in-tirumala-temple-on-march-31/
2014-04-05,Brahmotsavams,same_day_report,other_temple,major,SRI KODANDARAMA SWAMY TEMPLE BRAHMOTSAVAM CONCLUDES WITH CHAKRASNANAM,https://news.tirumala.org/sri-kodandarama-swamy-temple-brahmotsavam-concludes-with-chakrasnanam/
2014-04-08,Sri Rama Navami,announced_dates,tirumala,major,SRI RAMA NAVAMI ASTHANAM AT TIRUMALA SHIRNE ON APRIL 8,https://news.tirumala.org/sri-rama-navami-asthanam-at-tirumala-shirne-on-april-8/
2014-04-12,Vasanthotsavam,announced_dates,unspecified,minor,VASANTHOTSAVAMS FROM APRIL 12-14,https://news.tirumala.org/vasanthotsavams-from-april-12-14/
2014-04-13,Vasanthotsavam,announced_dates,unspecified,minor,VASANTHOTSAVAMS FROM APRIL 12-14,https://news.tirumala.org/vasanthotsavams-from-april-12-14/
2014-04-14,Vasanthotsavam,same_day_report,tirumala,minor,VASANTHOTSAVAMS CONCLUDES ON A GRAND NOTE IN TIRUMALA,https://news.tirumala.org/vasanthotsavams-concludes-on-a-grand-note-in-tirumala/
2014-04-30,Srivari Annual Brahmotsavams,same_day_report,other_temple,major,MAIDEN ANNUAL BRAHMOTSAVAMS OF LORD CHANDRAMOULISWARA COMMENCE AT RISHIKESH,https://news.tirumala.org/maiden-annual-brahmotsavams-of-lord-chandramouliswara-commence-at-rishikesh/
2014-05-13,Vasanthotsavam,same_day_report,unspecified,minor,THREE DAY ANNUAL SRI PAT VASANTHOTSAVAMS BEGINS FROM MAY 13,https://news.tirumala.org/three-day-annual-sri-pat-vasanthotsavams-begins-from-may-13/
2014-05-15,Vasanthotsavam,same_day_report,other_temple,minor,3 DAY ANNUAL VASANTHOTSAVAM IN TIRUCHANUR CONCLUDES,https://news.tirumala.org/3-day-annual-vasanthotsavam-in-tiruchanur-concludes/
2014-05-17,Brahmotsavams,same_day_report,other_temple,major,ANKURARPANAM PERFORMED FOR MAIDEN BRAHMOTSAVAM IN NEW DELHI VENKATESWARA TEMPLE,https://news.tirumala.org/ankurarpanam-performed-for-maiden-brahmotsavam-in-new-delhi-venkateswara-temple/
2014-05-18,Vasanthotsavam,same_day_report,other_temple,minor,THREE DAY ANNUAL VASANTHOTSAVAM BEGINS IN SRINIVASA MANGAPURAM,https://news.tirumala.org/three-day-annual-vasanthotsavam-begins-in-srinivasa-mangapuram/
2014-05-19,Vasanthotsavam,announced_dates,other_temple,minor,SRINIVASA MANGAPURAM VASANTHOTSAVAM FROM MAY 18-20,https://news.tirumala.org/srinivasa-mangapuram-vasanthotsavam-from-may-18-20/
2014-05-20,Brahmotsavams,same_day_report,other_temple,major,BRAHMOTSAVAMS CONCLUDE ON A GRAND RELIGIOUS NOTE IN DELHI,https://news.tirumala.org/brahmotsavams-conclude-on-a-grand-religious-note-in-delhi/
2014-05-20,Vasanthotsavam,same_day_report,other_temple,minor,THREE DAY VASANTHOTSAVAMS CONCLUDES IN SRINIVASA MANGAPURAM,https://news.tirumala.org/three-day-vasanthotsavams-concludes-in-srinivasa-mangapuram/
2014-06-04,Srivari Annual Brahmotsavams,same_day_report,other_temple,major,ANNUAL BRAHMOTSAVAM IN SRI GOVINDARAJA SWAMY BEGINS,https://news.tirumala.org/annual-brahmotsavam-in-sri-govindaraja-swamy-begins/
2014-06-08,Teppotsavam,announced_dates,other_temple,minor,ANNUAL TEPPOTSAVAMS OF GODDESS PADMAVATHI OF TIRUCHANOOR FROM JUNE 8 TO 12,https://news.tirumala.org/annual-teppotsavams-of-goddess-padmavathi-of-tiruchanoor-from-june-8-to-12/
2014-06-09,Teppotsavam,announced_dates,other_temple,minor,ANNUAL TEPPOTSAVAMS OF GODDESS PADMAVATHI OF TIRUCHANOOR FROM JUNE 8 TO 12,https://news.tirumala.org/annual-teppotsavams-of-goddess-padmavathi-of-tiruchanoor-from-june-8-to-12/
2014-06-10,Teppotsavam,announced_dates,other_temple,minor,ANNUAL TEPPOTSAVAMS OF GODDESS PADMAVATHI OF TIRUCHANOOR FROM JUNE 8 TO 12,https://news.tirumala.org/annual-teppotsavams-of-goddess-padmavathi-of-tiruchanoor-from-june-8-to-12/
2014-06-11,Teppotsavam,announced_dates,other_temple,minor,ANNUAL TEPPOTSAVAMS OF GODDESS PADMAVATHI OF TIRUCHANOOR FROM JUNE 8 TO 12,https://news.tirumala.org/annual-teppotsavams-of-goddess-padmavathi-of-tiruchanoor-from-june-8-to-12/
2014-06-12,Brahmotsavams,same_day_report,other_temple,major,LORD GOVINDARAJA SWAMY BRAHMOTSAVAM CONCLUDES WITH CHAKRASNANAM,https://news.tirumala.org/lord-govindaraja-swamy-brahmotsavam-concludes-with-chakrasnanam/
2014-06-12,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,TTD- 5TH DAY OF ANNUAL BRAHMOTSAVAM IN APPALAYAGUNTA- PALLAKI UTSAVAM ON JUNE 12,https://news.tirumala.org/ttd-5th-day-of-annual-brahmotsavam-in-appalayagunta-pallaki-utsavam-on-june-12/
2014-06-12,Teppotsavam,announced_dates,other_temple,minor,ANNUAL TEPPOTSAVAMS OF GODDESS PADMAVATHI OF TIRUCHANOOR FROM JUNE 8 TO 12,https://news.tirumala.org/annual-teppotsavams-of-goddess-padmavathi-of-tiruchanoor-from-june-8-to-12/
2014-06-16,Brahmotsavams,same_day_report,other_temple,major,SRI PRASANNA VENKATESWARA SWAMY TEMPLE BRAHMOTSAVAM CONCLUDES WITH CHAKRASNANAM,https://news.tirumala.org/sri-prasanna-venkateswara-swamy-temple-brahmotsavam-concludes-with-chakrasnanam/
2014-06-27,Srivari Annual Brahmotsavams,same_day_report,unspecified,major,ANNUAL BRAHMOTSAVAMS COMMENCE AT PARASARESWARA SWAMY TEMPLE,https://news.tirumala.org/annual-brahmotsavams-commence-at-parasareswara-swamy-temple/
2014-07-09,Pavitrotsavam,same_day_report,other_temple,minor,THREE DAY ANNUAL PAVITHROTSAVAM IN SRI KAPILESWARA SWAMY TEMPLE BEGINS,https://news.tirumala.org/three-day-annual-pavithrotsavam-in-sri-kapileswara-swamy-temple-begins/
2014-07-11,Pavitrotsavam,same_day_report,other_temple,minor,PAVITHROTSAVAMS IN SRI KAPILESWARA SWAMY TEMPLE CONCLUDES ON A RELIGIOUS NOTE,https://news.tirumala.org/pavithrotsavams-in-sri-kapileswara-swamy-temple-concludes-on-a-religious-note/
2014-07-17,Anivara Asthanam,same_day_report,unspecified,minor,ANIVARA ASTHANAM OBSERVED WITH RELIGIOUS FERVOUR,https://news.tirumala.org/anivara-asthanam-observed-with-religious-fervour/
2014-07-22,Pavitrotsavam,same_day_report,other_temple,minor,THREE DAY ANNUAL PAVITHROTSAVAMS IN SRI KODANDARAMA SWAMY TEMPLE BEGINS,https://news.tirumala.org/three-day-annual-pavithrotsavams-in-sri-kodandarama-swamy-temple-begins/
2014-07-23,Pavitrotsavam,announced_dates,unspecified,minor,PAVITROTSAVAMS IN SRI KRT FROM JULY 22 TO 24,https://news.tirumala.org/pavitrotsavams-in-sri-krt-from-july-22-to-24/
2014-07-24,Pavitrotsavam,same_day_report,unspecified,minor,THREE DAY ANNUAL PAVITHROTSAVAM IN SRI KODANDA RAMASWAMY TEMPLE CONCLUDES,https://news.tirumala.org/three-day-annual-pavithrotsavam-in-sri-kodanda-ramaswamy-temple-concludes/
2014-08-05,Pavitrotsavam,same_day_report,unspecified,minor,ANKRURPANA FOR PAVITROTSAVAMS PERFORMED,https://news.tirumala.org/ankrurpana-for-pavitrotsavams-performed/
2014-08-06,Pavitrotsavam,same_day_report,tirumala,minor,THREE DAY ANNUAL PAVITHROTSAVAMS BEGINS IN TIRUMALA,https://news.tirumala.org/three-day-annual-pavithrotsavams-begins-in-tirumala/
2014-08-07,Pavitrotsavam,announced_dates,tirumala,minor,PAVITROTSAVAMS IN TIRUMALA TEMPLE FROM AUGUST 6-8,https://news.tirumala.org/pavitrotsavams-in-tirumala-temple-from-august-6-8/
2014-08-08,Pavitrotsavam,same_day_report,unspecified,minor,PAVITHROTSAVAMS CONCLUDES ON A RELIGIOUS NOTE,https://news.tirumala.org/pavithrotsavams-concludes-on-a-religious-note/
2014-08-08,Varalakshmi Vratam,same_day_report,other_temple,major,VARALAKSHMI VRATAM OBSERVED WITH RELIGIOUS FERVOUR IN TIRUCHANOOR,https://news.tirumala.org/varalakshmi-vratam-observed-with-religious-fervour-in-tiruchanoor/
2014-08-15,Independence Day,fixed_national_holiday,national,major,fixed calendar date,
2014-09-05,Pavitrotsavam,same_day_report,unspecified,minor,PAVITROTSAVAMS COMMENCES IN SRI GT,https://news.tirumala.org/pavitrotsavams-commences-in-sri-gt/
2014-09-06,Pavitrotsavam,announced_dates,unspecified,minor,SRI PAT PAVITROTSAVAMS FROM SEPT 6 TO 8,https://news.tirumala.org/sri-pat-pavitrotsavams-from-sept-6-to-8/
2014-09-07,Pavitrotsavam,announced_dates,unspecified,minor,SRI PAT PAVITROTSAVAMS FROM SEPT 6 TO 8,https://news.tirumala.org/sri-pat-pavitrotsavams-from-sept-6-to-8/
2014-09-08,Pavitrotsavam,announced_dates,unspecified,minor,SRI PAT PAVITROTSAVAMS FROM SEPT 6 TO 8,https://news.tirumala.org/sri-pat-pavitrotsavams-from-sept-6-to-8/
2014-09-09,Garuda Seva,same_day_report,tirumala,minor,TRIAL-RUN OF POURNAMI GARUDA SEVA PERFORMED AT TIRUMALA,https://news.tirumala.org/trial-run-of-pournami-garuda-seva-performed-at-tirumala/
2014-09-20,Pavitrotsavam,same_day_report,other_temple,minor,THREE DAY ANNUAL PAVITHROTSAVAM IN SRI PRASANNA VENKATESWARA TEMPLE CONCLUDES,https://news.tirumala.org/three-day-annual-pavithrotsavam-in-sri-prasanna-venkateswara-temple-concludes/
2014-09-26,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,SALAKATLA BRAHMOTSAVAM - PEDDA SESHA VAHANAM ON SEP 26,https://news.tirumala.org/salakatla-brahmotsavam-pedda-sesha-vahanam-on-sep-26/
2014-09-27,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,SRIVARI ANNUAL BRAHMOTSAVAMS TO ENTHRALL PILGRIMS FROM SEPT 26 TO OCT 4,https://news.tirumala.org/srivari-annual-brahmotsavams-to-enthrall-pilgrims-from-sept-26-to-oct-4/
2014-09-28,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,3rd DAY OF SALAKATLA BRAHMOTSAVAM - MUTHYAPU PANDIRI VAHANAM ON SEP 28,https://news.tirumala.org/3rd-day-of-salakatla-brahmotsavam-muthyapu-pandiri-vahanam-on-sep-28/
2014-09-29,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,4TH DAY OF SALAKATLA BRAHMOTSAVAM- KALPAVRUKSHA VAHANAM ON SEP 29,https://news.tirumala.org/4th-day-of-salakatla-brahmotsavam-kalpavruksha-vahanam-on-sep-29/
2014-09-30,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,5th DAY OF SRIVARI SALAKATLA BRAHMOTSAVAM- GARUDA VAHANAM ON SEP 30,https://news.tirumala.org/5th-day-of-srivari-salakatla-brahmotsavam-garuda-vahanam-on-sep-30/
2014-10-01,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,6th DAY OF SRIVARI SALAKATLA BRAHMOTSAVAM- GAJA VAHANAM ON OCT 1,https://news.tirumala.org/6th-day-of-srivari-salakatla-brahmotsavam-gaja-vahanam-on-oct-1/
2014-10-02,Gandhi Jayanti,fixed_national_holiday,national,major,fixed calendar date,
2014-10-02,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,Day 7 - SRI VARI SALAKATLA BRAHMOTSAVAM- CHANDRA PRABHA VAHANAM ON OCT 2,https://news.tirumala.org/day-7-sri-vari-salakatla-brahmotsavam-chandra-prabha-vahanam-on-oct-2/
2014-10-03,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,8th DAY OF SRIVARI SALAKATLA BRAHMOTSAVAM- ASWA VAHANAM ON OCT 3,https://news.tirumala.org/8th-day-of-srivari-salakatla-brahmotsavam-aswa-vahanam-on-oct-3/
2014-10-04,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,SRIVARI SALAKATLA BRAHMOTSAVAM - DWAJA AVAROHANAM ON OCT 4,https://news.tirumala.org/srivari-salakatla-brahmotsavam-dwaja-avarohanam-on-oct-4/
2014-10-19,Pavitrotsavam,same_day_report,other_temple,minor,PAVITROTSAVAMS COMMENCES IN SRINIVASA MANGAPURAM,https://news.tirumala.org/pavitrotsavams-commences-in-srinivasa-mangapuram-2/
2014-10-20,Pavitrotsavam,announced_dates,other_temple,minor,PAVITROTSAVAMS IN SRINIVASA MANGAPURAM FROM OCT 19-21,https://news.tirumala.org/pavitrotsavams-in-srinivasa-mangapuram-from-oct-19-21/
2014-10-21,Pavitrotsavam,same_day_report,unspecified,minor,THREE DAY ANNUAL PAVITHROTSAVAM IN SRINIVASA MANAPURAM CONCLUDES,https://news.tirumala.org/three-day-annual-pavithrotsavam-in-srinivasa-manapuram-concludes/
2014-10-23,Deepavali,same_day_report,tirumala,major,DEEPAVALI ASTHANAM PERFORMED WITH RELIGIOUS FERVOUR IN TIRUMALA TEMPLE,https://news.tirumala.org/deepavali-asthanam-performed-with-religious-fervour-in-tirumala-temple-2/
2014-10-24,Deepavali,same_day_report,unspecified,major,DEEPAVALI ASTHANAM PERFORMED WITH RELIGIOUS FERVOUR IN SRI GT,https://news.tirumala.org/deepavali-asthanam-performed-with-religious-fervour-in-sri-gt/
2014-11-18,Brahmotsavams,announced_dates,unspecified,major,ANKURARPANAM FOR SRI PAT BRAHMOTSAVAMS ON NOV 18,https://news.tirumala.org/ankurarpanam-for-sri-pat-brahmotsavams-on-nov-18/
2014-12-25,Christmas,fixed_national_holiday,national,major,fixed calendar date,
2014-12-31,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAMS IN KAPILA TEERTHAM FROM DEC 31 TO JAN 4,https://news.tirumala.org/teppotsavams-in-kapila-teertham-from-dec-31-to-jan-4/
2015-01-01,New Year's Day,fixed_national_holiday,national,major,fixed calendar date,
2015-01-01,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAMS IN KAPILA TEERTHAM FROM DEC 31 TO JAN 4,https://news.tirumala.org/teppotsavams-in-kapila-teertham-from-dec-31-to-jan-4/
2015-01-02,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAMS IN KAPILA TEERTHAM FROM DEC 31 TO JAN 4,https://news.tirumala.org/teppotsavams-in-kapila-teertham-from-dec-31-to-jan-4/
