darshan_date,pilgrims,post_id,post_datetime,date_source,darshan_wait_hours,waiting_compartments,title,link
2017-03-31,40207,42506,2017-03-31 20:04:37,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 18 Compartments / 8 Hours ;,"About 40,207 pilgrims had Srivari Dharshan from 3am to 6pm on March 31",https://news.tirumala.org/about-40207-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-march-31/
2017-04-01,52521,42504,2017-04-01 20:04:03,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 31 Compartments / 10 Hours,"About 52,521 pilgrims had Srivari Dharshan from 3am to 6pm on April 1",https://news.tirumala.org/sarva-dharshan-free-darshan-31-compartments-10-hours-divya-dharshan-footpath-darshan-22-compartments-8-hours-and-special-entry-darshan-rs-300-closed/
2017-04-02,52301,42557,2017-04-02 18:10:32,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Line Outside ; Divya Dharsh,"About 52,301 pilgrims had Srivari Dharshan from 3am to 6pm on April 2",https://news.tirumala.org/about-52301-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-2/
2017-04-03,54910,42587,2017-04-03 19:28:42,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 19 Compartments / 8 Hours ;,"About 54,910 pilgrims had Srivari Dharshan from 3am to 6pm on April 3",https://news.tirumala.org/sarva-dharshan-free-darshan-19-compartments-8-hours-divya-dharshan-footpath-darshan-12-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
2017-04-04,48173,42606,2017-04-04 18:46:06,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 11 Compartments / 5 Hours ;,"About 48,173 pilgrims had Srivari Dharshan from 3am to 6pm on April 4",https://news.tirumala.org/sarva-dharshan-free-darshan-11-compartments-5-hours-divya-dharshan-footpath-darshan-8-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2017-04-05,41193,42671,2017-04-05 18:02:25,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 7 Compartments / 4 Hours ;,"About 41,193 pilgrims had Srivari Dharshan from 3am to 6pm on April 5",https://news.tirumala.org/about-41193-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-5/
2017-04-05,41193,42691,2017-04-06 18:48:44,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 7 Compartments / 4 Hours ;,"About 41,193 pilgrims had Srivari Dharshan from 3am to 6pm on April 5",https://news.tirumala.org/about-41193-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-5-2/
2017-04-07,39416,42719,2017-04-07 18:02:09,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 18 Compartments / 7 Hours ;,About 39.416 pilgrims had Srivari Dharshan from 3am to 6pm on April 7,https://news.tirumala.org/about-39-416-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-7/
2017-04-08,60726,42761,2017-04-08 20:45:44,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 18 Compartments / 8 Hours ;,"About 60,726 pilgrims had Srivari Dharshan from 3am to 6pm on April 8",https://news.tirumala.org/sarva-dharshan-free-darshan-18-compartments-8-hours-divya-dharshan-footpath-darshan-20-compartments-7-hours-and-special-entry-darshan-rs-300-closed/
2017-04-09,62338,42832,2017-04-09 18:42:29,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 16 Compartments / 8 Hours ;,"About 62,338 pilgrims had Srivari Dharshan from 3am to 6pm on April 9",https://news.tirumala.org/about-62338-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-9/
2017-04-10,48441,42834,2017-04-10 18:43:43,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 10 Compartments / 4 Hours ;,"About 48,441 pilgrims had Srivari Dharshan from 3am to 6pm on April 10",https://news.tirumala.org/about-48441-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-10/
2017-04-11,45851,42933,2017-04-11 18:16:16,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 13 Compartments / 6 Hours ;,"About 45,851 pilgrims had Srivari Dharshan from 3am to 6pm on April 11",https://news.tirumala.org/42933-2/
2017-04-12,39336,42952,2017-04-12 18:13:49,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 10 Compartments / 6 Hours ;,"About 39,336 pilgrims had Srivari Dharshan from 3am to 6pm on April 12",https://news.tirumala.org/about-39336-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-12/
2017-04-13,42725,42989,2017-04-13 18:33:24,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 22 Compartments / 8 Hours ;,"About 42,725 pilgrims had Srivari Dharshan from 3am to 6pm on April 13",https://news.tirumala.org/sarva-dharshan-free-darshan-22-compartments-8-hours-divya-dharshan-footpath-darshan-15-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
2017-04-14,45471,43011,2017-04-14 18:13:57,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 31 Compartments / Line Outs,"About 45,471 pilgrims had Srivari Dharshan from 3am to 6pm on April 14",https://news.tirumala.org/about-45471-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-14/
2017-04-15,63905,43016,2017-04-15 18:52:21,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) Line Outside / 15 Hours ;,"About 63,905 pilgrims had Srivari Dharshan from 3am to 6pm on April 15",https://news.tirumala.org/about-63905-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-15/
2017-04-16,64680,43044,2017-04-16 20:53:28,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 31 Compartments / 8 Hours,"About 64,680 pilgrims had Srivari Dharshan from 3am to 6pm on April 16",https://news.tirumala.org/sarva-dharshan-free-darshan-31-compartments-8-hours-divya-dharshan-footpath-darshan-20-compartments-7-hour-and-special-entry-darshan-rs-300-closed/
2017-04-17,53278,43064,2017-04-17 19:40:47,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 11 Compartments / 4 Hours,"About 53,278 pilgrims had Srivari Dharshan from 3am to 6pm on April 17",https://news.tirumala.org/sarva-dharshan-free-darshan-11-compartments-4-hours-divya-dharshan-footpath-darshan-8-compartments-3-hour-and-special-entry-darshan-rs-300-closed/
2017-04-18,49494,43084,2017-04-18 19:08:21,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 15 Compartments / 8 Hours,"About 49,494 pilgrims had Srivari Dharshan from 3am to 6pm on April 18",https://news.tirumala.org/sarva-dharshan-free-darshan-15-compartments-8-hours-divya-dharshan-footpath-darshan-10-compartments-6-hour-and-special-entry-darshan-rs-300-closed/
2017-04-19,39461,43094,2017-04-19 18:49:23,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 9 Compartments / 5 Hours ;,"About 39,461 pilgrims had Srivari Dharshan from 3am to 6pm on April 19",https://news.tirumala.org/sarva-dharshan-free-darshan-9-compartments-5-hours-divya-dharshan-footpath-darshan-3-compartments-3-hours-and-special-entry-darshan-rs-300-closed/
2017-04-20,41061,43130,2017-04-20 19:00:55,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 16 Compartments / 10 Hours,"About 41,061 pilgrims had Srivari Dharshan from 3am to 6pm on April 20",https://news.tirumala.org/sarva-dharshan-free-darshan-16-compartments-10-hours-divya-dharshan-footpath-darshan-6-compartments-5-hours-and-special-entry-darshan-rs-300-closed/
2017-04-21,39537,43157,2017-04-21 19:14:53,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 24 Compartments / 10 Hours,"About 39,537 pilgrims had Srivari Dharshan from 3am to 6pm on April 21",https://news.tirumala.org/sarva-dharshan-free-darshan-24-compartments-10-hours-divya-dharshan-footpath-darshan-11-compartments-8-hours-and-special-entry-darshan-rs-300-closed/
2017-04-22,60635,43172,2017-04-22 18:55:26,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 26 Compartments / 10 Hours,"About 60,635 pilgrims had Srivari Dharshan from 3am to 6pm on April 22",https://news.tirumala.org/about-60635-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-22/
2017-04-23,64507,43225,2017-04-23 18:31:19,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 15 Compartments / 8 Hours,"About 64,507 pilgrims had Srivari Dharshan from 3am to 6pm on April 23",https://news.tirumala.org/about-64507-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-23/
2017-04-24,50730,43234,2017-04-24 18:19:44,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 10 Compartments / 6 Hours,"About 50,730 pilgrims had Srivari Dharshan from 3am to 6pm on April 24",https://news.tirumala.org/sarva-dharshan-free-darshan-10-compartments-6-hours-divya-dharshan-footpath-darshan-6-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2017-04-25,45708,43276,2017-04-25 19:37:12,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 18 Compartments / 8 Hours,"About 45,708 pilgrims had Srivari Dharshan from 3am to 6pm on April 25",https://news.tirumala.org/sarva-dharshan-free-darshan-18-compartments-8-hours-divya-dharshan-footpath-darshan-12-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
2017-04-26,42189,43294,2017-04-26 18:38:04,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 16 Compartments / 8 Hours,"About 42,189 pilgrims had Srivari Dharshan from 3am to 6pm on April 26",https://news.tirumala.org/sarva-dharshan-free-darshan-16-compartments-8-hours-divya-dharshan-footpath-darshan-6-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2017-04-27,43221,43331,2017-04-27 18:53:11,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 11 Compartments / 8 Hours,"About 43,221 pilgrims had Srivari Dharshan from 3am to 6pm on April 27",https://news.tirumala.org/sarva-dharshan-free-darshan-11-compartments-8-hours-divya-dharshan-footpath-darshan-10-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
2017-04-28,45745,43345,2017-04-28 18:42:24,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 13 Compartments / 7 Hours,"About 45,745 pilgrims had Srivari Dharshan from 3am to 6pm on April 28",https://news.tirumala.org/about-45745-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-28/
2017-04-29,56788,43361,2017-04-29 19:38:04,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 27 Compartments / 10 Hours,"About 56,788 pilgrims had Srivari Dharshan from 3am to 6pm on April 29",https://news.tirumala.org/sarva-dharshan-free-darshan-27-compartments-10-hours-divya-dharshan-footpath-darshan-16-compartments-8-hours-and-special-entry-darshan-rs-300-closed/
2017-04-30,66675,43402,2017-04-30 18:47:02,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) Line Outside / 12 Hours ;,"About 66,675 pilgrims had Srivari Dharshan from 3am to 6pm on April 30",https://news.tirumala.org/about-66675-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-april-30/
2017-05-01,58036,43452,2017-05-01 19:42:20,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) Line Outside / 12 Hours ;,"About 58,036 pilgrims had Srivari Dharshan from 3am to 6pm on May 1",https://news.tirumala.org/sarva-dharshan-free-darshan-line-outside-12-hours-divya-dharshan-footpath-darshan-line-outside-10-hours-and-special-entry-darshan-rs-300-closed-11/
2017-05-02,56533,43512,2017-05-02 18:59:07,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 29 Compartments / 10 Hours,"About 56,533 pilgrims had Srivari Dharshan from 3am to 6pm on May 2",https://news.tirumala.org/sarva-dharshan-free-darshan-29-compartments-10-hours-divya-dharshan-footpath-darshan-16-compartments-8-hours-and-special-entry-darshan-rs-300-closed-2/
2017-05-03,48744,43530,2017-05-03 18:26:09,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 24 Compartments / 8 Hours,"About 48,744 pilgrims had Srivari Dharshan from 3am to 6pm on May 3",https://news.tirumala.org/sarva-dharshan-free-darshan-24-compartments-8-hours-divya-dharshan-footpath-darshan-10-compartments-6-hours-and-special-entry-darshan-rs-300-closed-2/
2017-05-04,46435,43547,2017-05-04 19:47:08,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 18 Compartments / 6 Hours,"About 46,435 pilgrims had Srivari Dharshan from 3am to 6pm on May 4",https://news.tirumala.org/sarva-dharshan-free-darshan-18-compartments-6-hours-divya-dharshan-footpath-darshan-8-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2017-05-05,44357,43605,2017-05-05 19:46:31,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 15 Compartments / 6 Hours,"About 44,357 pilgrims had Srivari Dharshan from 3am to 6pm on May 5",https://news.tirumala.org/sarva-dharshan-free-darshan-15-compartments-6-hours-divya-dharshan-footpath-darshan-10-compartments-5-hours-and-special-entry-darshan-rs-300-closed/
2017-05-06,56787,43657,2017-05-06 19:46:27,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 23 Compartments / 8 Hours,"About 56,787 pilgrims had Srivari Dharshan from 3am to 6pm on May 6",https://news.tirumala.org/sarva-dharshan-free-darshan-23-compartments-8-hours-divya-dharshan-footpath-darshan-8-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
2017-05-07,59412,43752,2017-05-07 18:13:19,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 15 Compartments / 7 Hours,"About 59,412 pilgrims had Srivari Dharshan from 3am to 6pm on May 7",https://news.tirumala.org/about-59412-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-may-7/
2017-05-08,50017,43770,2017-05-08 18:24:47,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 7 Compartments / 4 Hours ;,"About 50,017 pilgrims had Srivari Dharshan from 3am to 6pm on May 8",https://news.tirumala.org/sarva-dharshan-free-darshan-7-compartments-4-hours-divya-dharshan-footpath-darshan-4-compartments-2-hours-and-special-entry-darshan-rs-300-closed-2/
2017-05-09,51682,43823,2017-05-09 22:30:17,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 15 Compartments / 6 Hours,"About 51,682 pilgrims had Srivari Dharshan from 3am to 6pm on May 9",https://news.tirumala.org/about-51682-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-may-9/
2017-05-11,47297,43830,2017-05-11 18:55:29,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 29 Compartments / 10 Hours,"About 47,297 pilgrims had Srivari Dharshan from 3am to 6pm on May 11",https://news.tirumala.org/about-47297-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-may-11/
2017-05-12,47113,43895,2017-05-12 18:18:46,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 31 Compartments / 12 Hours,"About 47,113 pilgrims had Srivari Dharshan from 3am to 6pm on May 12",https://news.tirumala.org/about-47113-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-may-12/
2017-05-14,67439,43978,2017-05-14 18:18:16,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) Line Outside / 12 Hours ;,"About 67,439 pilgrims had Srivari Dharshan from 3am to 6pm on May 14",https://news.tirumala.org/about-67439-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-may-14/
2017-05-15,57391,43990,2017-05-15 18:43:25,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 29 Compartments / 12 Hours,"About 57,391 pilgrims had Srivari Dharshan from 3am to 6pm on May 15",https://news.tirumala.org/sarva-dharshan-free-darshan-29-compartments-12-hours-divya-dharshan-footpath-darshan-18-compartments-10-hours-and-special-entry-darshan-rs-300-closed/
2017-05-16,54040,44015,2017-05-16 19:12:38,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 25 Compartments / 8 Hours,"About 54,040 pilgrims had Srivari Dharshan from 3am to 6pm on May 16",https://news.tirumala.org/sarva-dharshan-free-darshan-25-compartments-8-hours-divya-dharshan-footpath-darshan-15-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
2017-05-17,47252,44047,2017-05-17 18:59:46,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) 25 Compartments / 10 Hours,"About 47,252 pilgrims had Srivari Dharshan from 3am to 6pm on May 17",https://news.tirumala.org/sarva-dharshan-free-darshan-25-compartments-10-hours-divya-dharshan-footpath-darshan-12-compartments-8-hours-and-special-entry-darshan-rs-300-closed/
2017-05-18,48064,44069,2017-05-18 18:57:33,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) Line Outside / 10 Hours ;,"About 48,064 pilgrims had Srivari Dharshan from 3am to 6pm on May 18",https://news.tirumala.org/about-48064-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-may-18/
2017-05-19,49145,44092,2017-05-19 18:56:33,month_day_year_inferred@title,,and waiting hours detsail by 6pm. Sarva Dharshan (Free darshan) Line Outside / 10 Hours ;,"About 49,145 pilgrims had Srivari Dharshan from 3am to 6pm on May 19",https://news.tirumala.org/sarva-dharshan-free-darshan-line-outside-10-hours-divya-dharshan-footpath-darshan-line-outside-8-hours-and-special-entry-darshan-rs-300-closed-3/
